cred_date,ship_city,ship_state,max_machine,account_id,year,month,day,weekday,weekday_str
2019-08-14,Porto Alegre,RS,T1,0011L00002Wf1IzQAJ,2019,8,14,2,Qua
2019-08-15,São Gonçalo,RJ,T1,0011L00002Wf1KHQAZ,2019,8,15,3,Qui
2019-08-15,Niterói,RJ,T1,0011L00002Wf8qUQAR,2019,8,15,3,Qui
2019-08-15,Bebedouro,SP,T1,0011L00002WfChMQAV,2019,8,15,3,Qui
2019-08-15,São João de Meriti,RJ,T1,0011L00002Wf5ZkQAJ,2019,8,15,3,Qui
2019-08-15,Tarumã,SP,T1,0011L00002Wf5WgQAJ,2019,8,15,3,Qui
2019-08-15,Recife,PE,T1,0011L00002WfCg4QAF,2019,8,15,3,Qui
2019-08-15,São Gonçalo,RJ,T1,0011L00002Wf5UuQAJ,2019,8,15,3,Qui
2019-08-15,Tanquinho,BA,T1,0011L00002WfCfpQAF,2019,8,15,3,Qui
2019-08-15,Rio de Janeiro,RJ,T1,0011L00002WfCcgQAF,2019,8,15,3,Qui
2019-08-15,Paulista,PE,T1,0011L00002WeyhYQAR,2019,8,15,3,Qui
2019-08-15,São Paulo,SP,T1,0011L00002Wf1IpQAJ,2019,8,15,3,Qui
2019-08-15,Recife,PE,T1,0011L00002Wf1IQQAZ,2019,8,15,3,Qui
2019-08-15,São José dos Campos,SP,T1,0011L00002WeynBQAR,2019,8,15,3,Qui
2019-08-15,Balneário Piçarras,SC,T1,0011L00002Wf6NGQAZ,2019,8,15,3,Qui
2019-08-16,Arapiraca,AL,T1,0011L00002Wf8qaQAB,2019,8,16,4,Sex
2019-08-16,Santo Amaro da Imperatriz,SC,T1,0011L00002WfK64QAF,2019,8,16,4,Sex
2019-08-16,Belo Horizonte,MG,T1,0011L00002WdkkTQAR,2019,8,16,4,Sex
2019-08-16,Araçoiaba da Serra,SP,T1,0011L00002Wf8s6QAB,2019,8,16,4,Sex
2019-08-16,Fortaleza,CE,T1,0011L00002WfFsXQAV,2019,8,16,4,Sex
2019-08-16,Carapicuíba,SP,T1,0011L00002Wf5VTQAZ,2019,8,16,4,Sex
2019-08-16,Vitória,ES,T1,0011L00002WfFrtQAF,2019,8,16,4,Sex
2019-08-16,São Paulo,SP,T1,0011L00002WfJd2QAF,2019,8,16,4,Sex
2019-08-16,Fortaleza,CE,T1,0011L00002WfCiKQAV,2019,8,16,4,Sex
2019-08-17,Campo Largo,PR,T1,0011L00002WfJdCQAV,2019,8,17,5,Sab
2019-08-17,Itaquaquecetuba,SP,T1,0011L00002WfLhaQAF,2019,8,17,5,Sab
2019-08-17,Nilópolis,RJ,T1,0011L00002WfLhkQAF,2019,8,17,5,Sab
2019-08-17,Rio Verde,GO,T1,0011L00002Wf5ZuQAJ,2019,8,17,5,Sab
2019-08-17,Salvador,BA,T1,0011L00002WfJbGQAV,2019,8,17,5,Sab
2019-08-17,São Paulo,SP,T1,0011L00002WfL86QAF,2019,8,17,5,Sab
2019-08-18,Teresópolis,RJ,T1,0011L00002WfLsJQAV,2019,8,18,6,Dom
2019-08-18,Vespasiano,MG,T1,0011L00002We8BAQAZ,2019,8,18,6,Dom
2019-08-18,Santos,SP,T1,0011L00002WfLs9QAF,2019,8,18,6,Dom
2019-08-18,Santos,SP,T1,0011L00002WfM9AQAV,2019,8,18,6,Dom
2019-08-18,Balneário Piçarras,SC,T1,0011L00002WfM3WQAV,2019,8,18,6,Dom
2019-08-19,Niterói,RJ,T1,0011L00002WfSHzQAN,2019,8,19,0,Seg
2019-08-19,Macaé,RJ,T1,0011L00002WfSInQAN,2019,8,19,0,Seg
2019-08-19,Porto Velho,RO,T1,0011L00002WfSnIQAV,2019,8,19,0,Seg
2019-08-19,São José da Coroa Grande,PE,T1,0011L00002Wfx0bQAB,2019,8,19,0,Seg
2019-08-20,Petrolina,PE,T1,0011L00002WfOPuQAN,2019,8,20,1,Ter
2019-08-20,São Carlos,SP,T1,0011L00002Wf5WRQAZ,2019,8,20,1,Ter
2019-08-20,Barra do Piraí,RJ,T1,0011L00002WfZILQA3,2019,8,20,1,Ter
2019-08-20,Betim,MG,T1,0011L00002WfM3MQAV,2019,8,20,1,Ter
2019-08-20,São José dos Campos,SP,T1,0011L00002WfZLPQA3,2019,8,20,1,Ter
2019-08-20,Rio de Janeiro,RJ,NONE,0011L00002WdvDDQAZ,2019,8,20,1,Ter
2019-08-20,Rio de Janeiro,RJ,T1,0011L00002WfZJOQA3,2019,8,20,1,Ter
2019-08-20,São Paulo,SP,T1,0011L00002WfSFAQA3,2019,8,20,1,Ter
2019-08-20,Brasília,DF,T1,0011L00002WfLmfQAF,2019,8,20,1,Ter
2019-08-20,Ipatinga,MG,T1,0011L00002WfZLFQA3,2019,8,20,1,Ter
2019-08-20,Guarulhos,SP,T1,0011L00002WfSCkQAN,2019,8,20,1,Ter
2019-08-20,Marituba,PA,T1,0011L00002WfL7DQAV,2019,8,20,1,Ter
2019-08-20,Rio de Janeiro,RJ,NONE,0011L00002WfM1zQAF,2019,8,20,1,Ter
2019-08-20,Guaratinguetá,SP,T1,0011L00002WfZNQQA3,2019,8,20,1,Ter
2019-08-20,Aracaju,SE,T1,0011L00002WfOP1QAN,2019,8,20,1,Ter
2019-08-20,São Paulo,SP,T1,0011L00002Wf5UpQAJ,2019,8,20,1,Ter
2019-08-21,Salvador,BA,T1,0011L00002WfdESQAZ,2019,8,21,2,Qua
2019-08-21,Nova Friburgo,RJ,T1,0011L00002WfigCQAR,2019,8,21,2,Qua
2019-08-21,Campos dos Goytacazes,RJ,T1,0011L00002WfhslQAB,2019,8,21,2,Qua
2019-08-21,São Luís,MA,T1,0011L00002WfhrsQAB,2019,8,21,2,Qua
2019-08-21,São Paulo,SP,T1,0011L00002WfhotQAB,2019,8,21,2,Qua
2019-08-21,Belo Horizonte,MG,T1,0011L00002WfVOtQAN,2019,8,21,2,Qua
2019-08-21,Osasco ,SP,T1,0011L00002Wfd7MQAR,2019,8,21,2,Qua
2019-08-21,São Paulo,SP,T1,0011L00002WfFqCQAV,2019,8,21,2,Qua
2019-08-21,Belo Horizonte,MG,T1,0011L00002WfZNpQAN,2019,8,21,2,Qua
2019-08-21,Itaporã,MS,T1,0011L00002WfhqfQAB,2019,8,21,2,Qua
2019-08-21,Xinguara,PA,T1,0011L00002WfdABQAZ,2019,8,21,2,Qua
2019-08-21,Jardinópolis,SP,T1,0011L00002Wf1KWQAZ,2019,8,21,2,Qua
2019-08-21,Rio de Janeiro,RJ,T1,0011L00002WfSCvQAN,2019,8,21,2,Qua
2019-08-21,São Paulo,SP,T1,0011L00002Wfd7wQAB,2019,8,21,2,Qua
2019-08-21,Ouvidor,GO,T1,0011L00002WfZLtQAN,2019,8,21,2,Qua
2019-08-21,Diadema,SP,T1,0011L00002WfaCTQAZ,2019,8,21,2,Qua
2019-08-21,Florianópolis,SC,T1,0011L00002Wfhr9QAB,2019,8,21,2,Qua
2019-08-21,Nossa Senhora do Socorro,SE,T1,0011L00002WfZOEQA3,2019,8,21,2,Qua
2019-08-22,Contagem,MG,T1,0011L00002WflexQAB,2019,8,22,3,Qui
2019-08-22,João Pessoa,PB,T1,0011L00002Wfik4QAB,2019,8,22,3,Qui
2019-08-22,Serra,ES,T1,0011L00002WfORHQA3,2019,8,22,3,Qui
2019-08-22,Manaus,AM,T1,0011L00002WfOQnQAN,2019,8,22,3,Qui
2019-08-22,Brasília,DF,T1,0011L00002WfLhzQAF,2019,8,22,3,Qui
2019-08-22,Rio de Janeiro,RJ,T1,0011L00002Wfr2kQAB,2019,8,22,3,Qui
2019-08-22,Rio de Janeiro,RJ,T1,0011L00002Wfpy3QAB,2019,8,22,3,Qui
2019-08-22,Itaguaí,RJ,T1,0011L00002WflbjQAB,2019,8,22,3,Qui
2019-08-22,Belo Horizonte,MG,T1,0011L00002Wfr2uQAB,2019,8,22,3,Qui
2019-08-22,Barbalha,CE,T1,0011L00002WfpzaQAB,2019,8,22,3,Qui
2019-08-22,Londrina,PR,T1,0011L00002WflcrQAB,2019,8,22,3,Qui
2019-08-22,Belo Horizonte,MG,T1,0011L00002Wf5UlQAJ,2019,8,22,3,Qui
2019-08-22,Rio de Janeiro,RJ,T1,0011L00002VZBcUQAX,2019,8,22,3,Qui
2019-08-22,Natal,RN,T1,0011L00002WfdAuQAJ,2019,8,22,3,Qui
2019-08-22,Avaré,SP,NONE,0011L00002WdynFQAR,2019,8,22,3,Qui
2019-08-23,Simões Filho,BA,T1,0011L00002WfpymQAB,2019,8,23,4,Sex
2019-08-23,São Paulo,SP,T1,0011L00002QZOrXQAX,2019,8,23,4,Sex
2019-08-23,Rio de janeiro,RJ,T1,0011L00002WftijQAB,2019,8,23,4,Sex
2019-08-23,Parnamirim,RN,T1,0011L00002WfxdhQAB,2019,8,23,4,Sex
2019-08-23,Belford Roxo,RJ,T1,0011L00002WfxkYQAR,2019,8,23,4,Sex
2019-08-23,Goiânia,GO,T1,0011L00002WflbZQAR,2019,8,23,4,Sex
2019-08-23,São Paulo,SP,T1,0011L00002Wfxg3QAB,2019,8,23,4,Sex
2019-08-23,Bertioga,SP,T1,0011L00002WftjbQAB,2019,8,23,4,Sex
2019-08-23,São Gonçalo,RJ,T1,0011L00002WflcIQAR,2019,8,23,4,Sex
2019-08-23,Pedro Alexandre,BA,T1,0011L00002Wfr3OQAR,2019,8,23,4,Sex
2019-08-23,Belo Horizonte,MG,T1,0011L00002WfhucQAB,2019,8,23,4,Sex
2019-08-23,Mogi das Cruzes,SP,T1,0011L00002WfldQQAR,2019,8,23,4,Sex
2019-08-23,Guarulhos,SP,T1,0011L00002WfyNGQAZ,2019,8,23,4,Sex
2019-08-23,Manaus,AM,T1,0011L00002Wfpz6QAB,2019,8,23,4,Sex
2019-08-23,São Paulo,SP,T1,0011L00002WftlmQAB,2019,8,23,4,Sex
2019-08-23,Porto Alegre,RS,T1,0011L00002Wflf8QAB,2019,8,23,4,Sex
2019-08-23,São Paulo,SP,T1,0011L00002WfFrAQAV,2019,8,23,4,Sex
2019-08-23,Itajaí,SC,T1,0011L00002WdJl0QAF,2019,8,23,4,Sex
2019-08-24,João Pessoa,PB,T1,0011L00002WfpywQAB,2019,8,24,5,Sab
2019-08-24,Duque de Caxias,RJ,T1,0011L00002WfyOJQAZ,2019,8,24,5,Sab
2019-08-24,São Paulo,SP,T1,0011L00002Wftk5QAB,2019,8,24,5,Sab
2019-08-24,São Paulo,SP,T1,0011L00002Wg0JkQAJ,2019,8,24,5,Sab
2019-08-24,Rio de Janeiro,RJ,T1,0011L00002WftkFQAR,2019,8,24,5,Sab
2019-08-24,Goiânia,GO,T1,0011L00002WfxctQAB,2019,8,24,5,Sab
2019-08-24,São Paulo,SP,T1,0011L00002Wfxe6QAB,2019,8,24,5,Sab
2019-08-24,Vitória da Conquista,BA,T1,0011L00002WfpxZQAR,2019,8,24,5,Sab
2019-08-24,São Paulo,SP,T1,0011L00002VZ2pQQAT,2019,8,24,5,Sab
2019-08-24,Rio de Janeiro,RJ,T1,0011L00002WflbtQAB,2019,8,24,5,Sab
2019-08-24,Praia Grande,SP,T1,0011L00002WfyPWQAZ,2019,8,24,5,Sab
2019-08-24,Curitiba,PR,T1,0011L00002WfxfsQAB,2019,8,24,5,Sab
2019-08-25,São Gonçalo,RJ,T1,0011L00002Wg0gUQAR,2019,8,25,6,Dom
2019-08-25,Macaé,RJ,T1,0011L00002Wg0l0QAB,2019,8,25,6,Dom
2019-08-26,Lorena,SP,T1,0011L00002Wg7wFQAR,2019,8,26,0,Seg
2019-08-26,Rio de Janeiro,RJ,T1,0011L00002Wg3SpQAJ,2019,8,26,0,Seg
2019-08-26,São Gonçalo,RJ,T1,0011L00002Wg7vRQAR,2019,8,26,0,Seg
2019-08-26,Santo André,SP,T1,0011L00002Wg3SfQAJ,2019,8,26,0,Seg
2019-08-26,Santa Cruz do Sul,RS,T1,0011L00002Wg3QKQAZ,2019,8,26,0,Seg
2019-08-26,Rio de Janeiro,RJ,T1,0011L00002Wg3TdQAJ,2019,8,26,0,Seg
2019-08-26,João Pessoa,PB,T1,0011L00002Wg7s8QAB,2019,8,26,0,Seg
2019-08-26,Rio de Janeiro,RJ,T1,0011L00002Wg8jbQAB,2019,8,26,0,Seg
2019-08-26,Porto Nacional,TO,T1,0011L00002Wg3PHQAZ,2019,8,26,0,Seg
2019-08-27,Florianópolis,SC,T1,0011L00002Wfxl2QAB,2019,8,27,1,Ter
2019-08-27,Catu,BA,T1,0011L00002Y2BD0QAN,2019,8,27,1,Ter
2019-08-27,Guarujá,SP,T1,0011L00002Wg7tBQAR,2019,8,27,1,Ter
2019-08-27,Várzea Alegre,CE,T1,0011L00002Y2BwZQAV,2019,8,27,1,Ter
2019-08-27,Brasília,DF,T1,0011L00002Y26kdQAB,2019,8,27,1,Ter
2019-08-27,Recife,PE,T1,0011L00002Wg0KiQAJ,2019,8,27,1,Ter
2019-08-27,Jataí,GO,NONE,0011L00002Y26lMQAR,2019,8,27,1,Ter
2019-08-27,Seropédica,RJ,T1,0011L00002Y26ksQAB,2019,8,27,1,Ter
2019-08-27,Iguaba Grande,RJ,T1,0011L00002WfyO4QAJ,2019,8,27,1,Ter
2019-08-27,Salvador,BA,T1,0011L00002Wg0leQAB,2019,8,27,1,Ter
2019-08-27,Gravataí,RS,T1,0011L00002Wg7xNQAR,2019,8,27,1,Ter
2019-08-27,Cuiabá,MT,T1,0011L00002Y26mZQAR,2019,8,27,1,Ter
2019-08-27,Mauá,SP,T1,0011L00002WfldGQAR,2019,8,27,1,Ter
2019-08-27,Duque de Caxias,RJ,T1,0011L00002Wg0JQQAZ,2019,8,27,1,Ter
2019-08-27,Carapicuíba,SP,T1,0011L00002Y2BJDQA3,2019,8,27,1,Ter
2019-08-27,Ilhéus,BA,T1,0011L00002WfyNuQAJ,2019,8,27,1,Ter
2019-08-27,São José,SC,T1,0011L00002WfzfkQAB,2019,8,27,1,Ter
2019-08-27,São Gonçalo,RJ,T1,0011L00002Wg3RhQAJ,2019,8,27,1,Ter
2019-08-28,Patos de Minas,MG,T1,0011L00002Y2JMZQA3,2019,8,28,2,Qua
2019-08-28,Taboão da Serra,SP,T1,0011L00002Y2KDiQAN,2019,8,28,2,Qua
2019-08-28,Araçatuba,SP,T1,0011L00002Y2BzOQAV,2019,8,28,2,Qua
2019-08-28,Fortaleza,CE,T1,0011L00002Y2JM0QAN,2019,8,28,2,Qua
2019-08-28,João Pessoa,PB,T1,0011L00002Y2JJvQAN,2019,8,28,2,Qua
2019-08-28,Santana de Parnaíba,SP,T1,0011L00002Y2JMAQA3,2019,8,28,2,Qua
2019-08-28,Petrópolis,RJ,T1,0011L00002Y2JLHQA3,2019,8,28,2,Qua
2019-08-28,Goiânia,GO,T1,0011L00002Y26lbQAB,2019,8,28,2,Qua
2019-08-28,Londrina,PR,T1,0011L00002WfxhjQAB,2019,8,28,2,Qua
2019-08-28,Diadema,SP,T1,0011L00002Y2EjEQAV,2019,8,28,2,Qua
2019-08-28,Rio de Janeiro,RJ,T1,0011L00002Y2KDYQA3,2019,8,28,2,Qua
2019-08-29,Nova Iguaçu,RJ,T1,0011L00002Wg3PgQAJ,2019,8,29,3,Qui
2019-08-29,Cabo Frio,RJ,T1,0011L00002Y2QxwQAF,2019,8,29,3,Qui
2019-08-29,Santos,SP,T1,0011L00002Y2QzxQAF,2019,8,29,3,Qui
2019-08-29,Aracaju,SE,T1,0011L00002Y2QvMQAV,2019,8,29,3,Qui
2019-08-29,Barão de Cocais,MG,T1,0011L00002Wg0JaQAJ,2019,8,29,3,Qui
2019-08-29,OURO PRETO,MG,T1,0011L00002Wfr3nQAB,2019,8,29,3,Qui
2019-08-29,Goiânia,GO,T1,0011L00002Y2RpyQAF,2019,8,29,3,Qui
2019-08-29,Fortaleza,CE,T1,0011L00002Y2QvqQAF,2019,8,29,3,Qui
2019-08-29,Vila Velha,ES,T1,0011L00002Y2QwtQAF,2019,8,29,3,Qui
2019-08-29,Curitiba,PR,T1,0011L00002Y2EjTQAV,2019,8,29,3,Qui
2019-08-29,Arvoredo,SC,T1,0011L00002Y2MhkQAF,2019,8,29,3,Qui
2019-08-29,Arapiraca,AL,T1,0011L00002UYoj9QAD,2019,8,29,3,Qui
2019-08-29,Rio de Janeiro,RJ,T1,0011L00002Y2MkFQAV,2019,8,29,3,Qui
2019-08-29,Salvador,BA,T1,0011L00002Y2BIZQA3,2019,8,29,3,Qui
2019-08-29,Juiz de Fora,MG,T1,0011L00002Y2Qu9QAF,2019,8,29,3,Qui
2019-08-29,Belém,PA,T1,0011L00002Y2MjHQAV,2019,8,29,3,Qui
2019-08-29,Rio de Janeiro,RJ,T1,0011L00002Y2Mi9QAF,2019,8,29,3,Qui
2019-08-29,São João de Meriti,RJ,T1,0011L00002Y2QrqQAF,2019,8,29,3,Qui
2019-08-29,Estrela,RS,NONE,0011L00002Y2EipQAF,2019,8,29,3,Qui
2019-08-29,Belém,PA,T1,0011L00002Y2EkbQAF,2019,8,29,3,Qui
2019-08-29,Curitiba,PR,T1,0011L00002Y2JNNQA3,2019,8,29,3,Qui
2019-08-30,Brasília,DF,T1,0011L00002Y2QujQAF,2019,8,30,4,Sex
2019-08-30,Sorocaba,SP,T1,0011L00002Wg0nBQAR,2019,8,30,4,Sex
2019-08-30,Brasília,DF,T1,0011L00002Y2UQSQA3,2019,8,30,4,Sex
2019-08-30,Taubaté,SP,T1,0011L00002Y2Qr0QAF,2019,8,30,4,Sex
2019-08-30,Volta Redonda,RJ,T1,0011L00002Y2QyuQAF,2019,8,30,4,Sex
2019-08-30,São Paulo,SP,T1,0011L00002Y2UMpQAN,2019,8,30,4,Sex
2019-08-30,Parnamirim,RN,T1,0011L00002Y2QsmQAF,2019,8,30,4,Sex
2019-08-30,Macapá,AP,T1,0011L00002Y2JVgQAN,2019,8,30,4,Sex
2019-08-30,Brasília,DF,T1,0011L00002Y2MfZQAV,2019,8,30,4,Sex
2019-08-30,São Francisco de Itabapoana,RJ,T1,0011L00002Y2UP5QAN,2019,8,30,4,Sex
2019-08-31,Petrolina,PE,T1,0011L00002Y2QyBQAV,2019,8,31,5,Sab
2019-08-31,Cotia,SP,T1,0011L00002WfdDKQAZ,2019,8,31,5,Sab
2019-08-31,São Paulo,SP,T1,0011L00002WfLiTQAV,2019,8,31,5,Sab
2019-08-31,Duque de Caxias,RJ,T1,0011L00002Y2ajzQAB,2019,8,31,5,Sab
2019-08-31,Rio Grande,RS,T1,0011L00002WehyrQAB,2019,8,31,5,Sab
2019-08-31,São Paulo,SP,T1,0011L00002Y2Y6lQAF,2019,8,31,5,Sab
2019-08-31,São Paulo,SP,T1,0011L00002WfSElQAN,2019,8,31,5,Sab
2019-08-31,Florianópolis,SC,T1,0011L00002Y2as3QAB,2019,8,31,5,Sab
2019-08-31,Porto Alegre,RS,T1,0011L00002Wg0KsQAJ,2019,8,31,5,Sab
2019-08-31,Divinópolis,MG,T1,0011L00002Y2alIQAR,2019,8,31,5,Sab
2019-09-02,Pindamonhangaba,SP,T1,0011L00002Y2cuBQAR,2019,9,2,0,Seg
2019-09-02,Barra de São Miguel,AL,T1,0011L00002Y2g2DQAR,2019,9,2,0,Seg
2019-09-02,Caucaia,CE,T1,0011L00002Y2bE4QAJ,2019,9,2,0,Seg
2019-09-02,Foz do Iguaçu,PR,T1,0011L00002Y2ggTQAR,2019,9,2,0,Seg
2019-09-02,Botucatu,SP,T1,0011L00002Y2g3aQAB,2019,9,2,0,Seg
2019-09-02,Belo Horizonte,MG,T1,0011L00002Y2ghBQAR,2019,9,2,0,Seg
2019-09-02,Pirenópolis,GO,T1,0011L00002Y2crMQAR,2019,9,2,0,Seg
2019-09-03,Guarulhos,SP,T1,0011L00002Y2nNwQAJ,2019,9,3,1,Ter
2019-09-03,Rio de Janeiro,RJ,T1,0011L00002Y2cpaQAB,2019,9,3,1,Ter
2019-09-03,São Paulo,SP,T1,0011L00002Y2jQrQAJ,2019,9,3,1,Ter
2019-09-03,Juiz de Fora,MG,T1,0011L00002Y2oAAQAZ,2019,9,3,1,Ter
2019-09-03,Porto Alegre,RS,T1,0011L00002Y2cuVQAR,2019,9,3,1,Ter
2019-09-03,Araucária,PR,T1,0011L00002Y2nOzQAJ,2019,9,3,1,Ter
2019-09-03,BRUSQUE,SC,T1,0011L00002Y2cs0QAB,2019,9,3,1,Ter
2019-09-03,Rio de Janeiro,RJ,T1,0011L00002Y2KFAQA3,2019,9,3,1,Ter
2019-09-03,Pojuca,BA,T1,0011L00002Y2nQWQAZ,2019,9,3,1,Ter
2019-09-03,Apucarana,PR,T1,0011L00002Y2nN3QAJ,2019,9,3,1,Ter
2019-09-03,Tupaciguara,MG,T1,0011L00002Y2nUsQAJ,2019,9,3,1,Ter
2019-09-03,VARZEA DA PALMA,MG,T1,0011L00002Y2g2rQAB,2019,9,3,1,Ter
2019-09-03,Jacareí,SP,T1,0011L00002Y2g4oQAB,2019,9,3,1,Ter
2019-09-03,Recife,PE,T1,0011L00002Y2ctcQAB,2019,9,3,1,Ter
2019-09-03,Guarapuava,PR,T1,0011L00002Y2jPPQAZ,2019,9,3,1,Ter
2019-09-03,São Paulo,SP,T1,0011L00002Y2jPFQAZ,2019,9,3,1,Ter
2019-09-03,Eunápolis,BA,T1,0011L00002Y2jMuQAJ,2019,9,3,1,Ter
2019-09-03,São Paulo,SP,T1,0011L00002Y2csyQAB,2019,9,3,1,Ter
2019-09-03,Recife,PE,T1,0011L00002Y2jOWQAZ,2019,9,3,1,Ter
2019-09-03,Santa Rosa do Tocantins,TO,T1,0011L00002Y2nUEQAZ,2019,9,3,1,Ter
2019-09-03,Mongaguá,SP,T1,0011L00002Y2JUYQA3,2019,9,3,1,Ter
2019-09-03,São Luis ,MA,T1,0011L00002Y2nLWQAZ,2019,9,3,1,Ter
2019-09-03,São Paulo,SP,T1,0011L00002Y2o8dQAB,2019,9,3,1,Ter
2019-09-03,Natal,RN,T1,0011L00002Y2nKnQAJ,2019,9,3,1,Ter
2019-09-03,São Paulo,SP,T1,0011L00002Y2nL2QAJ,2019,9,3,1,Ter
2019-09-04,Recife,PE,T1,0011L00002Y2vPqQAJ,2019,9,4,2,Qua
2019-09-04,Seropédica,RJ,T1,0011L00002Y2nOaQAJ,2019,9,4,2,Qua
2019-09-04,Conceição do Coité,BA,T1,0011L00002WfhojQAB,2019,9,4,2,Qua
2019-09-04,Abreu e Lima,PE,T1,0011L00002Y2r03QAB,2019,9,4,2,Qua
2019-09-04,Campinas,SP,T1,0011L00002Y2w62QAB,2019,9,4,2,Qua
2019-09-04,Teófilo Otoni,MG,T1,0011L00002Y2nMKQAZ,2019,9,4,2,Qua
2019-09-04,São José dos Pinhais,PR,T1,0011L00002Y2UMMQA3,2019,9,4,2,Qua
2019-09-04,Foz do Iguaçu,PR,T1,0011L00002Y2w6zQAB,2019,9,4,2,Qua
2019-09-04,Ribeirão Preto ,SP,T1,0011L00002WfSmeQAF,2019,9,4,2,Qua
2019-09-04,Piracaia,SP,T1,0011L00002Y2r1pQAB,2019,9,4,2,Qua
2019-09-04,São Paulo,SP,T1,0011L00002Y2gk5QAB,2019,9,4,2,Qua
2019-09-04,Uberlândia,MG,T1,0011L00002Y2QyLQAV,2019,9,4,2,Qua
2019-09-04,Guarulhos,SP,T1,0011L00002Y2w6gQAB,2019,9,4,2,Qua
2019-09-04,Caxias do Sul,RS,T1,0011L00002Wg0QNQAZ,2019,9,4,2,Qua
2019-09-04,Barra mansa,RJ,T1,0011L00002Wg3T9QAJ,2019,9,4,2,Qua
2019-09-04,Salvador,BA,T1,0011L00002Y2MjqQAF,2019,9,4,2,Qua
2019-09-04,Bragança Paulista,SP,T1,0011L00002Y2o8nQAB,2019,9,4,2,Qua
2019-09-04,Rio de Janeiro,RJ,T1,0011L00002Y2jLhQAJ,2019,9,4,2,Qua
2019-09-04,Salvador,BA,T1,0011L00002Y2oA0QAJ,2019,9,4,2,Qua
2019-09-05,São Paulo,SP,T1,0011L00002Y2qxYQAR,2019,9,5,3,Qui
2019-09-05,Caruaru,PE,T1,0011L00002Y32jKQAR,2019,9,5,3,Qui
2019-09-05,Toledo,PR,T1,0011L00002Y2nMUQAZ,2019,9,5,3,Qui
2019-09-05,Rio de Janeiro,RJ,T1,0011L00002Y2qxTQAR,2019,9,5,3,Qui
2019-09-05,Curitiba,PR,T1,0011L00002Y32i1QAB,2019,9,5,3,Qui
2019-09-05,Rio de Janeiro,RJ,T1,0011L00002Y2Y9LQAV,2019,9,5,3,Qui
2019-09-05,São Paulo,SP,T1,0011L00002Y2vUqQAJ,2019,9,5,3,Qui
2019-09-05,Maceió,AL,T1,0011L00002Y32hhQAB,2019,9,5,3,Qui
2019-09-05,Rio de Janeiro,RJ,T1,0011L00002Y33RHQAZ,2019,9,5,3,Qui
2019-09-06,Belo Horizonte,MG,T1,0011L00002Y2vTdQAJ,2019,9,6,4,Sex
2019-09-06,São Paulo,SP,T1,0011L00002Y33SxQAJ,2019,9,6,4,Sex
2019-09-06,Martinho Campos,MG,T1,0011L00002Y3A9xQAF,2019,9,6,4,Sex
2019-09-06,Campinas,SP,T1,0011L00002Y35pPQAR,2019,9,6,4,Sex
2019-09-06,Grajaú,MA,T1,0011L00002Y2ykJQAR,2019,9,6,4,Sex
2019-09-06,Piracicaba,SP,NONE,0011L00002Y3AC3QAN,2019,9,6,4,Sex
2019-09-06,São João de Meriti,RJ,T1,0011L00002Y2yjyQAB,2019,9,6,4,Sex
2019-09-06,Araxá,MG,T1,0011L00002Y2g78QAB,2019,9,6,4,Sex
2019-09-06,Rio de Janeiro,RJ,T1,0011L00002Y2r2YQAR,2019,9,6,4,Sex
2019-09-06,Ananindeua,PA,T1,0011L00002Y35qwQAB,2019,9,6,4,Sex
2019-09-06,Lucas do Rio Verde,MT,T1,0011L00002Y2yn8QAB,2019,9,6,4,Sex
2019-09-07,Valparaíso de Goiás,GO,T1,0011L00002Y2yngQAB,2019,9,7,5,Sab
2019-09-07,Valença,RJ,T1,0011L00002Y3AxIQAV,2019,9,7,5,Sab
2019-09-07,Mossoró,RN,T1,0011L00002Y32fHQAR,2019,9,7,5,Sab
2019-09-07,Rio de Janeiro,RJ,T1,0011L00002Y35sOQAR,2019,9,7,5,Sab
2019-09-07,Jaboatão dos Guararapes,PE,T1,0011L00002Y35uoQAB,2019,9,7,5,Sab
2019-09-07,Barueri,SP,T1,0011L00002Y3A9iQAF,2019,9,7,5,Sab
2019-09-07,Imperatriz,MA,T1,0011L00002Y2nSwQAJ,2019,9,7,5,Sab
2019-09-07,Ananindeua,PA,T1,0011L00002Y3AwKQAV,2019,9,7,5,Sab
2019-09-07,Mairiporã,SP,T1,0011L00002Y35tvQAB,2019,9,7,5,Sab
2019-09-07,Ribeirão Preto,SP,T1,0011L00002Y3AtpQAF,2019,9,7,5,Sab
2019-09-07,Presidente Prudente,SP,T1,0011L00002Y2o9HQAR,2019,9,7,5,Sab
2019-09-07,São Paulo,SP,T1,0011L00002Y26jWQAR,2019,9,7,5,Sab
2019-09-08,Belo Horizonte,MG,NONE,0011L00002Y3B81QAF,2019,9,8,6,Dom
2019-09-08,São Bento do Sul,SC,T1,0011L00002Y3B8kQAF,2019,9,8,6,Dom
2019-09-09,São Gonçalo,RJ,T1,0011L00002Y3HBgQAN,2019,9,9,0,Seg
2019-09-09,Salto de Pirapora,SP,T1,0011L00002WdzvxQAB,2019,9,9,0,Seg
2019-09-09,Ananindeua,PA,T1,0011L00002Y3HDlQAN,2019,9,9,0,Seg
2019-09-09,Curitiba,PR,T1,0011L00002Y3HFhQAN,2019,9,9,0,Seg
2019-09-09,Volta Redonda,RJ,T1,0011L00002Y3HqdQAF,2019,9,9,0,Seg
